Manufacturer,Permit Number,VIN NUMBER,Annual Total of Disengagements,DEC 2023,JAN 2024,FEB 2024,MAR 2024,APR 2024,MAY 2024,JUN 2024,JULY 2024,AUG 2024,SEP 2024,OCT 2024,NOV 2024,ANNUAL TOTAL,,,,,
Waymo LLC,AVT003,SADHW2S15R1636959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S19R1637239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S12R1637115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S18R1637331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S10R1637159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S14R1636855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S10R1637467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S10R1637176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S17R1636848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S18R1637362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S1XR1637024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S11R1637039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S18R1637393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S1XR1636956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S19R1637113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S18R1637264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S13R1637267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S17R1636932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S18R1637281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S19R1636866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S13R1636975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S14R1637259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S13R1637141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S1XR1637329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S18R1637250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S10R1637470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S17R1637336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S18R1639855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S1XR1637167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S1XR1637217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S13R1637253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S16R1637070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S12R1636918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S11R1637090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S17R1637076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S17R1637062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S18R1636843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S12R1636899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S11R1636862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S1XR1636892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S14R1639707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S12R1637826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S13R1637866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S1XR1637864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S11R1637848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S12R1637907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S17R1637868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S13R1637852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S11R1637896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S1XR1637931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S12R1637888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S19R1637810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S15R1637769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S15R1637819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S1XR1637900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S16R1637859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S16R1637893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S14R1637875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S19R1637886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S15R1637903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S19R1637855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S16R1638087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S16R1637912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S10R1637873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S18R1637927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S13R1638063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S10R1638005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S15R1638131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S12R1638085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S1XM1602587,2,1118.4,734.7,369.7,412,0,35.2,0,0,0,0,0,0,2669.8,,,,,
Waymo LLC,AVT003,SADHW2S16M1602067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S11M1602073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S16M1602621,1,1418.4,1306.1,0,309.6,999.2,0,0,0,0,0,0,0,4033.2,,,,,
Waymo LLC,AVT003,SADHW2S19M1602659,1,813,822.7,35,174.4,46.2,140.7,0,0,0,0,0,0,2032,,,,,
Waymo LLC,AVT003,SADHW2S16M1602666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S1XM1602685,0,106.9,71.3,0,0,0,0,0,0,0,0,0,0,178.2,,,,,
Waymo LLC,AVT003,SADHW2S10M1602680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S19M1602693,0,182.9,1298.4,129,549.2,233.9,134.9,0,0,0,0,0,0,2528.3,,,,,
Waymo LLC,AVT003,SADHW2S15M1602691,1,549.1,1031.4,51.9,57.6,0,0,0,0,0,0,0,0,1690,,,,,
Waymo LLC,AVT003,SADHW2S1XM1602668,0,482.8,810.8,0,54.1,0,17.1,0,0,0,0,0,0,1364.8,,,,,
Waymo LLC,AVT003,SADHW2S18M1602698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S13M1602673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S11M1602641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S1XM1602735,0,722.4,183.2,245.3,258.9,122.2,18.1,0,0,0,0,0,0,1549.9,,,,,
Waymo LLC,AVT003,SADHW2S15M1602674,1,618.8,335.4,163,238.2,35.5,166,241.7,0,0,0,0,0,1798.7,,,,,
Waymo LLC,AVT003,SADHW2S12M1602700,0,505.3,449.1,188.5,266.5,98.8,300,33.6,0,0,0,0,0,1841.9,,,,,
Waymo LLC,AVT003,SADHW2S13M1602740,0,797.1,210.5,151.9,121.4,93.3,162.4,200.5,0,0,0,0,0,1737,,,,,
Waymo LLC,AVT003,SADHW2S19M1602662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S15M1602660,0,362.5,489.8,9.4,191.2,18.1,46,81.4,0,0,0,0,0,1198.3,,,,,
Waymo LLC,AVT003,SADHW2S1XM1602671,0,521.3,195.5,67.1,212.8,10.7,268.6,181.3,0,0,0,0,0,1457.2,,,,,
Waymo LLC,AVT003,SADHW2S11M1602705,0,377.7,250.5,0,93.4,22,180.6,430.7,0,0,0,0,0,1354.8,,,,,
Waymo LLC,AVT003,SADHW2S17M1602689,1,591.3,656.2,71.4,132.7,1264,60,0,0,0,0,0,0,2775.5,,,,,
Waymo LLC,AVT003,SADHW2S11M1602686,1,0,328.8,98.9,253,15.7,47.6,0,0,0,0,0,0,743.9,,,,,
Waymo LLC,AVT003,SADHW2S16M1602683,0,27.2,346.6,19,91,0,119.1,123.6,0,0,0,0,0,726.5,,,,,
Waymo LLC,AVT003,SADHW2S1XM1602704,0,429.6,964.2,72,1245.1,738.9,0,0,0,0,0,0,0,3449.8,,,,,
Waymo LLC,AVT003,SADHW2S10M1602694,1,48.3,1128.7,51.8,182,78.4,102.9,0.5,0,0,0,0,0,1592.6,,,,,
Waymo LLC,AVT003,SADHW2S12M1602695,4,1259.5,1675.3,620,214.3,0,0,0,0,0,0,0,0,3769.1,,,,,
Waymo LLC,AVT003,SADHW2S13M1602690,4,1572.4,1080,1151.2,1844.7,845.3,6.9,0,0,0,0,0,0,6500.5,,,,,
Waymo LLC,AVT003,SADHW2S14M1602682,0,1292.9,939.3,106.5,57.2,0,7.4,0,0,0,0,0,0,2403.3,,,,,
Waymo LLC,AVT003,SADHW2S11M1602669,0,78.6,647.5,0,62.3,23.7,0,0,0,0,0,0,0,812.2,,,,,
Waymo LLC,AVT003,SADHW2S11M1606219,2,1104.2,542.9,35.3,98.4,5.7,893.3,0,0,0,0,0,0,2679.8,,,,,
Waymo LLC,AVT003,SADHW2S17M1606225,0,423.7,653.6,50.3,401.5,587.4,831,0,0,0,0,0,0,2947.5,,,,,
Waymo LLC,AVT003,SADHW2S18M1606251,0,216.5,460.2,1967.7,210.9,0,0,0,0,0,0,0,0,2855.3,,,,,
Waymo LLC,AVT003,SADHW2S1XM1606137,0,589.9,417,106.8,29.5,0,0,0,0,0,0,0,0,1143.2,,,,,
Waymo LLC,AVT003,SADHW2S1XM1605876,0,835.8,211,0,0,50.4,142.4,0,0,0,0,0,0,1239.7,,,,,
Waymo LLC,AVT003,SADHW2S13M1606173,1,616.1,1825.9,167.4,128.6,0.5,0,0,0,0,0,0,0,2738.6,,,,,
Waymo LLC,AVT003,SADHW2S12M1606200,0,235.3,0,20.8,0,0,0,0,0,0,0,0,0,256,,,,,
Waymo LLC,AVT003,SADHW2S16M1606233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S15M1605896,0,327,547.3,72.8,222.7,35.1,499.9,152.1,0,0,0,0,0,1856.8,,,,,
Waymo LLC,AVT003,SADHW2S14M1606148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S17M1606211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S16M1606166,1,1057.6,1425.5,210.4,450,150.6,209.2,0,0,0,0,0,0,3503.3,,,,,
Waymo LLC,AVT003,SADHW2S16M1605972,0,573.2,44,149.3,152.6,65.4,235.3,2.8,0,0,0,0,0,1222.7,,,,,
Waymo LLC,AVT003,SADHW2S15M1606191,0,91.6,778,0,225.5,241.1,14.2,11.1,0,0,0,0,0,1361.4,,,,,
Waymo LLC,AVT003,SADHW2S16M1614087,0,0,0,0,0,164.4,0,0,0,0,0,0,0,164.4,,,,,
Waymo LLC,AVT003,SADHW2S11M1614398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S11M1614577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S12M1615141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S19M1615282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S12M1615754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S19M1615833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S16M1615501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S15M1615635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S16M1616051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S11M1615549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S1XM1615629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S19M1615539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S18M1615239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S11M1616118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S18M1616178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S12M1616824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S12M1616581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S19M1616674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S15M1616333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S12M1616712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S13M1616427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S1XM1616411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S11M1616619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S18M1616939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S16M1616860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S15M1616462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S15M1615277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S15M1616767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S14M1616517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S18M1617007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S19M1616870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S19M1617064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S18M1617024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S11M1616992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S15M1616705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S14M1617523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S18M1617394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S12M1617309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S11M1617298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S15M1617403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S19M1617520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S13M1617450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S18M1617430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S16M1617510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S1XM1617350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S19M1617288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S1XM1617414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S19M1615864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S16M1617569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S15M1617238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S14M1617473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S17M1617385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S17M1617595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S11M1617611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S18M1617248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S14M1617604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S15M1617546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S11M1617625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S11M1617186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S15M1617109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S10M1617101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S10M1617633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S14M1617599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S17M1615653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S11R1632827,0,3291.8,0,0,0,0,0,0,0,0,0,0,0,3291.8,,,,,
Waymo LLC,AVT003,SADHW2S14R1632854,0,1120.1,0,0,0,0,0,0,0,0,0,0,0,1120.1,,,,,
Waymo LLC,AVT003,SADHW2S12R1632903,0,745.6,0,0,0,0,0,0,0,0,0,0,0,745.6,,,,,
Waymo LLC,AVT003,SADHW2S10R1634939,0,0,0,379.7,0,0,0,0,0,0,0,0,0,379.7,,,,,
Waymo LLC,AVT003,SADHW2S17R1635165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S18R1634588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S12R1634649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S14R1634619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S12R1634487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S13R1634594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S17R1634582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S10R1634665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S11R1634612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S11R1634724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S19R1634616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S17R1634811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S13R1635339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S15R1636038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S13R1636698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S18R1636759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S12R1636434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S1XR1636567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S12R1636532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S13R1636734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S15R1636850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S11R1636439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S14R1636306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S15R1636766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S12R1636787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S13R1636359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S12R1636756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S14M1602343,1,1948.5,936.7,1938.8,540.7,0,9.1,0,0,0,0,0,0,5373.9,,,,,
Waymo LLC,AVT003,SADHW2S1XR1634625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S17R1636395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S17R1636610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S14R1636368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S18R1636339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S14R1636466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S15R1636993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S14R1636497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S13R1636779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S13R1636586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S18M1615709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S15M1615568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S13M1615813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S14M1616761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S1XM1616893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S13M1616928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S11M1617365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S13M1615505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Waymo LLC,AVT003,SADHW2S14R1637309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
